user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,monthly_spend,primary_device,household_size,created_at,is_churned,watch_watch_date,watch_watch_duration_minutes,watch_progress_percentage,watch_is_download,watch_user_rating,watch_release_year,watch_duration_minutes,watch_imdb_rating,watch_production_budget,watch_box_office_revenue,watch_number_of_seasons,watch_number_of_episodes,watch_is_netflix_original,watch_content_warning,watch_session_id,watch_movie_id,watch_device_type,watch_action,watch_quality,watch_location_country,watch_title,watch_content_type,watch_genre_primary,watch_genre_secondary,watch_rating,watch_language,watch_country_of_origin,watch_added_to_platform,watch_event_count,rec_recommendation_date,rec_time_of_day,rec_recommendation_score,rec_was_clicked,rec_position_in_list,rec_recommendation_id,rec_movie_id,rec_recommendation_type,rec_device_type,rec_algorithm_version,rec_event_count,search_search_date,search_results_returned,search_clicked_result_position,search_search_duration_seconds,search_had_typo,search_used_filters,search_search_id,search_search_query,search_device_type,search_location_country,search_event_count,review_review_date,review_sentiment,review_sentiment_score,review_rating,review_is_verified_watch,review_helpful_votes,review_total_votes,review_review_id,review_movie_id,review_device_type,review_review_text,review_event_count
user_04903,alexander71@example.com,Spencer,Nash,33.0,Other,USA,Illinois,Gonzalezborough,Premium,2023-09-10,20.01,Gaming Console,3.0,2025-01-21 09:39:55.581470,0,2025-12-13,427.29999999999995,41.78,0.2,4.0,2002.4,700.0,5.866666666666666,1915335.6666666667,,13.0,40.5,0.1,0.0,session_084922,movie_0147,Mobile,paused,4K,USA,Dark Love,Documentary,Action,History,G,English,USA,2023-02-11,10,2025-09-05,night,0.35300000000000004,0.0,9.25,rec_008028,movie_0351,trending,Laptop,v1.4,4.0,2024-11-02,49.0,,14.7,0.0,0.0,search_000231,netflix originals,Mobile,USA,1.0,,,,,,,,,,,,
user_04904,michelle80@example.net,Teresa,Rivera,15.0,Female,USA,Texas,New Christopher,Standard,2023-12-13,17.59,Tablet,2.0,2024-10-23 08:01:01.008645,0,2025-06-23,225.5,48.66,0.2,3.5,2014.0,517.0,6.825,7833535.333333333,4193030.0,,,0.2,0.2,session_037286,movie_0247,Desktop,paused,HD,Canada,Bright Princess,Movie,Documentary,Action,TV-Y,English,USA,2020-11-02,5,2025-10-31,morning,0.45199999999999996,0.0,5.5,rec_014269,movie_0228,trending,Mobile,v1.2,2.0,2025-06-23,184.0,4.5,47.400000000000006,0.0,0.25,search_006681,christmas movies,Laptop,Canada,4.0,2025-03-01,positive,0.664,2.5,0.75,14.0,34.0,review_004600,movie_0043,Tablet,Disappointing. Expected much more.,4.0
user_04905,xbuchanan@example.com,Lori,Jones,53.0,,Canada,Ontario,Josephburgh,Standard,2024-07-26,0.38,Smart TV,2.0,2025-02-20 14:30:47.150692,1,2025-11-15,809.6,57.300000000000004,0.15384615384615385,3.25,2002.6923076923076,1162.0,5.691666666666666,4189936.75,3123598.0,7.166666666666667,103.66666666666667,0.38461538461538464,0.3076923076923077,session_001640,movie_0020,Desktop,paused,HD,USA,Adventure Warrior,Movie,Animation,Crime,TV-Y,English,USA,2020-08-02,13,2025-11-24,night,0.3411666666666667,0.0,12.166666666666666,rec_006952,movie_0394,similar_users,Laptop,v1.2,6.0,2025-09-10,44.0,2.0,128.0,0.0,0.0,search_005565,comedy shows,Tablet,USA,3.0,2025-12-10,positive,0.886,4.0,1.0,6.0,9.0,review_004199,movie_0066,Mobile,Amazing show! Couldn't stop watching.,3.0
user_04906,heatherbond@example.net,Matthew,Simpson,37.0,Prefer not to say,USA,Washington,New Mollystad,Premium+,2024-03-15,,Gaming Console,,2023-07-31 23:37:59.083734,1,2025-08-21,562.0,39.93636363636364,0.45454545454545453,4.0,2006.5454545454545,813.0,5.472727272727273,3630419.3333333335,13227736.0,8.666666666666666,101.75,0.09090909090909091,0.45454545454545453,session_052636,movie_0814,Mobile,stopped,HD,USA,Adventure Legend,Movie,Adventure,Western,TV-Y7,English,USA,2022-03-04,11,2025-06-10,evening,0.72,0.0,13.5,rec_004887,movie_0463,personalized,Laptop,v1.4,2.0,2025-07-31,112.0,2.0,69.6,0.0,0.0,search_002572,cooking shows,Mobile,Canada,4.0,2025-04-22,positive,0.926,4.0,1.0,0.0,0.0,review_008413,movie_0165,Laptop,Amazing show! Couldn't stop watching.,1.0
user_04907,nhill@example.com,Ryan,Whitney,39.0,Female,Canada,Nova Scotia,East Jessica,Basic,2024-04-05,19.81,Mobile,2.0,2025-03-14 15:46:43.001191,0,2025-09-27,222.5,73.5875,0.1,2.25,2008.4,903.0,4.111111111111111,887951.3333333334,21559607.666666668,3.5,117.75,0.5,0.1,session_043495,movie_0424,Desktop,started,HD,USA,Battle Secret,Movie,Mystery,Crime,PG,English,USA,2020-10-20,10,2025-12-08,morning,0.5631666666666667,0.5714285714285714,11.0,rec_005702,movie_0106,similar_users,Mobile,v1.3,7.0,,,,,,,,,,,,2025-11-23,neutral,0.598,2.0,1.0,3.0,3.0,review_007652,movie_0595,Laptop,Decent watch but forgettable.,2.0
user_04908,garciamichael@example.net,Candace,Rhodes,29.0,Female,Canada,Alberta,New Williamborough,Premium,2025-05-07,19.16,Tablet,4.0,2023-11-13 05:55:47.651862,0,2025-12-09,372.1,57.3625,0.0,4.5,2002.5,747.0,6.2,10268769.0,45795087.0,7.0,147.0,0.125,0.375,session_012975,movie_0084,Laptop,started,HD,USA,Bright Princess,Movie,Documentary,Biography,NC-17,English,USA,2021-06-17,8,2025-11-14,night,0.5589999999999999,0.0,14.75,rec_004392,movie_0065,genre_based,Mobile,v1.3,4.0,2025-10-25,104.0,8.0,21.4,0.0,0.0,search_009701,classic movies,Laptop,Canada,2.0,2024-01-13,positive,0.804,4.0,1.0,4.0,5.0,review_012290,movie_0960,Tablet,Brilliant performance by the cast. Must watch!,1.0
user_04909,leslie36@example.com,Richard,Meza,40.0,,USA,Michigan,Bradfordland,Premium,2025-06-10,4.66,Desktop,2.0,2024-09-02 19:45:27.598783,0,2025-11-21,970.2,55.65,0.26666666666666666,3.3333333333333335,2008.3333333333333,1638.0,6.0,10745060.857142856,154572408.0,3.3333333333333335,66.0,0.3333333333333333,0.2,session_095376,movie_0880,Laptop,started,HD,USA,My Dragon,Movie,Animation,Crime,TV-Y,English,USA,2022-02-21,15,2025-03-20,night,0.498,0.25,13.25,rec_003719,movie_0016,trending,Tablet,v1.4,4.0,2025-02-26,216.0,4.0,63.0,0.0,0.0,search_013154,animated shows,Laptop,USA,4.0,2025-10-28,positive,0.616,3.5,1.0,4.0,6.0,review_006923,movie_0616,Laptop,Not bad but not great either.,2.0
user_04910,mhorton@example.net,Donald,Anderson,28.0,Other,Canada,Manitoba,Gordonburgh,Basic,2024-08-08,10.65,Gaming Console,,2024-12-28 13:13:11.136304,1,2025-12-05,647.3,45.813333333333325,0.2,3.0,2005.5333333333333,1884.0,5.861538461538462,7997636.375,42726828.571428575,9.4,126.8,0.4666666666666667,0.0,session_001803,movie_0082,Laptop,started,HD,Canada,An Empire,Movie,Western,Drama,TV-MA,English,USA,2020-10-30,15,2025-12-30,night,0.5031666666666667,0.16666666666666666,5.5,rec_022911,movie_0321,personalized,Smart TV,v1.4,6.0,2025-12-20,80.0,,71.3,0.5,0.5,search_005359,thriller series,Laptop,USA,2.0,2025-07-22,positive,0.643,3.5,1.0,7.0,8.0,review_002450,movie_0282,Mobile,"Boring storyline, couldn't finish watching.",4.0
user_04911,anita79@example.com,Tamara,Anthony,35.0,Female,USA,Washington,Whiteton,Premium,2025-04-10,13.27,Tablet,5.0,2024-06-17 10:34:20.291797,0,2025-05-06,514.0,45.76,0.2,4.333333333333333,2009.6,764.0,7.485714285714286,3247702.0,317522978.3333333,10.75,84.25,0.3,0.4,session_000609,movie_0023,Tablet,paused,HD,USA,A Dragon,Movie,Animation,Drama,NC-17,English,USA,2020-10-10,10,2025-11-13,morning,0.548,0.0,9.0,rec_017721,movie_0263,genre_based,Mobile,v1.4,2.0,2025-12-30,193.0,6.0,98.4,0.0,0.4,search_000282,classic movies,Mobile,USA,5.0,,,,,,,,,,,,
user_04912,kimberlymartinez@example.org,Brenda,Bradley,25.0,Female,USA,Pennsylvania,West Debbie,Basic,2023-01-06,22.09,Smart TV,2.0,2025-05-17 04:22:16.352793,0,2025-12-17,493.6,41.4375,0.0,4.333333333333333,2007.9,875.0,6.0875,6534303.0,493595642.8,10.0,25.0,0.2,0.2,session_000272,movie_1000,Mobile,completed,HD,USA,Last Night,Movie,Action,War,NC-17,English,USA,2021-09-02,10,2025-11-26,night,0.6725,0.2,7.0,rec_002195,movie_0100,trending,Mobile,v1.3,10.0,2025-11-27,183.0,3.5,55.199999999999996,0.6666666666666666,0.0,search_012553,cooking shows,Laptop,USA,3.0,2025-07-21,positive,0.731,5.0,1.0,4.0,6.0,review_009469,movie_0562,Tablet,This movie exceeded my expectations.,1.0
user_04913,qhuynh@example.org,Jose,Webb,46.0,Female,Canada,Quebec,South William,Premium+,2023-07-14,27.91,Mobile,4.0,2025-01-20 19:45:17.416169,0,2025-12-25,989.5,32.239999999999995,0.08333333333333333,4.0,2011.8333333333333,995.0,5.525,22639955.0,88582758.83333333,6.75,63.0,0.3333333333333333,0.3333333333333333,session_037536,movie_0089,Mobile,completed,HD,USA,Journey King,Movie,Animation,Mystery,TV-PG,English,USA,2021-06-07,12,2025-12-20,night,0.6714,0.0,11.2,rec_007241,movie_0288,genre_based,Smart TV,v1.3,5.0,2025-12-24,239.0,5.0,101.9,0.25,0.5,search_000576,animated shows,Laptop,Canada,4.0,2024-04-26,neutral,0.455,3.0,1.0,3.0,3.0,review_009545,movie_0346,Smart TV,Not bad but not great either.,1.0
user_04914,haley84@example.org,Kevin,Sanchez,43.0,Female,USA,Ohio,West Robert,Premium,2023-01-23,11.17,Laptop,4.0,2023-04-09 16:11:47.729152,0,2025-09-09,571.5,41.4375,0.25,,2008.5,539.0,7.0,14288760.0,10329855.0,9.0,177.5,0.375,0.25,session_085646,movie_0911,Desktop,paused,4K,USA,Bright Dragon,Stand-up Comedy,Documentary,Drama,TV-14,English,USA,2022-09-23,8,2025-05-10,morning,0.532,0.0,12.166666666666666,rec_025106,movie_0334,new_releases,Mobile,v1.3,6.0,2024-12-22,163.0,3.0,64.6,0.0,0.0,search_008911,animated shows,Tablet,USA,3.0,2025-04-10,positive,0.699,3.0,1.0,11.0,12.0,review_005773,movie_0124,Laptop,"Boring storyline, couldn't finish watching.",2.0
user_04915,mullenrebecca@example.org,Curtis,Phillips,33.0,Female,USA,New York,Herreraburgh,Standard,2024-07-02,43.03,Tablet,3.0,2024-12-13 04:16:09.840657,0,2025-12-17,1027.1,53.01666666666667,0.21428571428571427,3.5,2008.5,1217.0,5.945454545454546,9289574.2,241329094.5,6.0,133.6,0.5,0.21428571428571427,session_060779,movie_0023,Desktop,started,HD,USA,Mystery Night,Movie,Adventure,War,R,English,USA,2024-10-18,14,2025-06-03,morning,0.515,0.3333333333333333,6.0,rec_005044,movie_0194,genre_based,Laptop,v1.3,3.0,,,,,,,,,,,,2024-11-29,positive,0.995,3.25,0.5,9.0,16.0,review_000085,movie_0269,Tablet,"Boring storyline, couldn't finish watching.",4.0
user_04916,amanda38@example.net,Misty,Phillips,37.0,Female,USA,California,Hortonmouth,Standard,2025-02-24,24.76,Tablet,4.0,2023-10-14 07:55:08.342255,0,2025-12-23,212.6,50.15,0.0,,2004.625,569.0,6.833333333333333,12751115.0,,6.333333333333333,147.0,0.375,0.0,session_029490,movie_0101,Desktop,started,HD,USA,City Fire,Movie,Animation,Fantasy,TV-PG,English,South Korea,2023-03-11,8,2025-11-30,night,0.3885,0.25,12.5,rec_005129,movie_0062,genre_based,Tablet,v1.3,4.0,2025-07-30,85.0,7.0,46.9,0.0,0.0,search_016646,stand up comedy,Tablet,USA,1.0,,,,,,,,,,,,
user_04917,juan11@example.com,Harold,Stewart,21.0,Female,USA,Ohio,East Patriciaburgh,Basic,2024-01-23,3.85,Smart TV,3.0,2024-04-06 03:47:43.950138,0,2025-12-07,440.0,48.839999999999996,0.0,2.0,2002.1818181818182,965.0,6.18,1736459.5,27377780.6,11.0,49.0,0.18181818181818182,0.18181818181818182,session_008019,movie_0138,Mobile,stopped,HD,USA,Kingdom Fire,Movie,Biography,Comedy,PG,English,Canada,2023-05-29,11,2025-10-15,morning,0.47408333333333336,0.14285714285714285,7.642857142857143,rec_004764,movie_0061,similar_users,Tablet,v1.3,14.0,2025-10-03,180.0,8.0,47.2,0.0,1.0,search_014807,cooking shows,Tablet,USA,2.0,2024-04-04,positive,0.769,4.0,1.0,4.0,4.0,review_010740,movie_0228,Tablet,This movie exceeded my expectations.,1.0
user_04918,burgesslori@example.org,Richard,Hawkins,37.0,Female,USA,Arizona,South Johnmouth,Standard,2024-04-14,8.52,Desktop,3.0,2023-12-20 17:01:45.056108,0,2025-12-18,775.3,38.69285714285714,0.14285714285714285,3.3333333333333335,2008.7857142857142,1089.0,6.007142857142857,1524444.6,10497391.8,7.8,95.8,0.07142857142857142,0.2857142857142857,session_012810,movie_0113,Desktop,started,HD,USA,A Quest,Movie,Animation,Comedy,PG,English,USA,2020-12-09,14,2025-10-23,morning,0.7030000000000001,0.0,10.666666666666666,rec_014782,movie_0313,trending,Tablet,v1.2,3.0,2025-03-16,198.0,5.333333333333333,74.8,0.3333333333333333,0.3333333333333333,search_014674,animated shows,Laptop,Canada,3.0,2025-05-12,positive,0.61,4.0,1.0,2.0,5.0,review_001459,movie_0140,Mobile,Fantastic cinematography and plot twists.,2.0
user_04919,justin28@example.org,Kyle,Dunlap,33.0,Male,USA,New Jersey,South Ericstad,Basic,2024-11-16,660.38,Laptop,,2024-02-08 15:40:26.568083,0,2025-12-15,1139.9,49.6375,0.2727272727272727,5.0,2015.090909090909,861.0,4.9375,10676464.5,55415746.666666664,4.25,74.5,0.2727272727272727,0.36363636363636365,session_097994,movie_0586,Desktop,started,4K,USA,A Adventure,Movie,Drama,Documentary,NC-17,English,USA,2021-10-26,11,2025-10-09,night,0.528375,0.25,10.125,rec_043882,movie_0301,personalized,Mobile,v1.4,8.0,2025-05-15,59.0,4.0,41.099999999999994,0.5,0.0,search_002178,netflix originals,Mobile,Canada,2.0,,,,,,,,,,,,
user_04920,gerald96@example.org,Stacey,Garcia,49.0,Female,USA,Illinois,Port Rebeccaville,Basic,2024-04-14,12.61,Smart TV,2.0,2022-11-30 09:52:43.050623,0,2025-03-04,876.8,48.955555555555556,0.1111111111111111,1.0,2009.0,702.0,6.566666666666666,6756426.0,2293542.5,10.0,107.0,0.4444444444444444,0.1111111111111111,session_034874,movie_0175,Desktop,stopped,4K,USA,Fire Day,Movie,Fantasy,,TV-G,English,USA,2023-07-13,9,2025-10-20,night,0.3702,0.2,12.0,rec_021454,movie_0335,personalized,Laptop,v2.0,5.0,2024-12-18,151.0,5.5,42.2,0.0,0.0,search_003171,movies based on true stories,Laptop,Canada,3.0,2025-07-04,negative,0.267,2.0,1.0,9.0,9.0,review_004268,movie_0588,Laptop,"Boring storyline, couldn't finish watching.",1.0
user_04921,scottbartlett@example.net,Ryan,Sweeney,20.0,Male,Canada,Saskatchewan,East Codyview,Premium+,2022-12-21,6.67,Gaming Console,3.0,2025-07-28 11:23:28.218084,0,2025-11-30,900.5,41.46153846153846,0.2857142857142857,4.5,2003.7142857142858,1158.0,6.172727272727273,31142384.666666668,60918583.666666664,3.0,174.0,0.14285714285714285,0.14285714285714285,session_004313,movie_0886,Tablet,paused,4K,USA,Empire King,Movie,Adventure,Drama,R,English,USA,2023-12-17,14,2024-07-31,morning,0.4985,0.0,13.5,rec_025201,movie_0330,new_releases,Mobile,v1.3,2.0,2025-10-05,168.0,8.5,64.9,0.0,0.3333333333333333,search_022193,documentaries,Tablet,USA,3.0,2025-12-12,positive,0.976,3.6666666666666665,0.6666666666666666,6.0,12.0,review_000891,movie_0608,Smart TV,Absolutely loved this movie. Great acting and storyline.,3.0
user_04922,rrivera@example.org,Joshua,Davidson,,Female,Canada,Saskatchewan,Fieldstown,Standard,2023-01-28,8.82,Desktop,5.0,2022-11-21 11:32:16.277167,0,2025-05-27,647.5,48.0,0.14285714285714285,5.0,2005.357142857143,1302.0,6.459999999999999,20223969.666666668,96245203.4,6.0,45.0,0.2857142857142857,0.21428571428571427,session_031995,movie_0649,Desktop,completed,4K,Canada,King Battle,Movie,War,Sport,TV-Y7,English,USA,2023-02-22,14,2025-06-01,night,0.261,0.0,12.0,rec_000070,movie_0648,personalized,Mobile,v1.3,4.0,2025-07-26,190.0,8.5,24.7,0.0,0.0,search_003270,superhero movies,Laptop,USA,4.0,2025-07-08,positive,0.989,3.0,1.0,18.0,37.0,review_003116,movie_0291,Mobile,Not bad but not great either.,7.0
user_04923,edward30@example.com,Emma,Dominguez,50.0,Male,Canada,Saskatchewan,Richardchester,Premium,2024-01-09,12.79,Desktop,,2024-04-29 06:43:27.380522,0,2025-11-16,654.0,49.27333333333333,0.26666666666666666,3.0,2008.0666666666666,917.0,6.955555555555556,30900665.0,4372150.0,7.444444444444445,105.44444444444444,0.4666666666666667,0.06666666666666667,session_036183,movie_0600,Desktop,stopped,HD,USA,Big Adventure,TV Series,Sport,Fantasy,TV-Y,English,USA,2022-12-08,15,2025-03-07,night,0.5875,0.0,12.0,rec_000647,movie_0078,genre_based,Laptop,v1.4,5.0,2024-04-09,226.0,1.75,58.5,0.0,0.25,search_012896,action movies,Tablet,USA,4.0,,,,,,,,,,,,
user_04924,lauren24@example.net,Paul,Carlson,29.0,Prefer not to say,USA,Texas,North Kimberlyshire,Standard,2024-05-10,24.82,Desktop,2.0,2025-03-16 02:00:41.498363,0,2025-11-24,651.1,72.06153846153846,0.35294117647058826,1.8,2008.3529411764705,1397.0,5.793333333333334,8540761.333333334,77154702.25,8.0,75.5,0.23529411764705882,0.23529411764705882,session_061749,movie_0807,Smart TV,paused,HD,USA,Mystery Quest,Movie,Biography,Adventure,TV-G,English,USA,2024-12-02,17,2025-11-13,night,,0.0,18.0,rec_027651,movie_0297,trending,Tablet,v2.0,1.0,2025-11-28,177.0,7.5,50.3,0.0,0.5,search_005955,biographies,Laptop,USA,4.0,2025-03-21,positive,0.806,5.0,1.0,2.0,7.0,review_014156,movie_0639,Tablet,Absolutely loved this movie. Great acting and storyline.,1.0
user_04925,darius11@example.com,Jared,Pena,38.0,Male,USA,Texas,East Abigailshire,Premium,2022-12-14,,Desktop,1.0,2024-01-27 05:07:51.957719,0,2025-06-22,269.20000000000005,26.266666666666666,0.3333333333333333,2.0,2006.0,459.0,4.766666666666667,5080915.333333333,38576857.5,6.5,69.0,0.16666666666666666,0.16666666666666666,session_007431,movie_0211,Mobile,paused,4K,USA,A Adventure,Movie,Action,Adventure,R,English,USA,2022-04-12,6,2025-06-02,night,0.63,0.3333333333333333,2.3333333333333335,rec_009964,movie_0041,genre_based,Smart TV,v1.4,3.0,2025-10-22,208.0,6.0,81.7,0.0,0.0,search_022528,horror movies,Smart TV,Canada,4.0,2024-04-23,negative,0.145,2.0,1.0,0.0,0.0,review_013339,movie_0105,Laptop,Slow paced and boring.,2.0
user_04926,schmidtjerry@example.org,Jeffrey,Cole,51.0,Female,Canada,Newfoundland and Labrador,Port Melissaton,Standard,2024-09-13,9.86,Mobile,1.0,2024-12-04 08:11:18.566236,0,2025-11-11,689.6,57.0923076923077,0.2,3.0,2010.8,1720.0,5.907692307692307,23102534.833333332,717777061.5,6.833333333333333,59.0,0.26666666666666666,0.13333333333333333,session_011941,movie_0235,Laptop,completed,HD,USA,Empire Story,Movie,Sci-Fi,Action,TV-Y,English,USA,2021-08-11,15,2025-12-27,night,0.6548,0.2,9.6,rec_006537,movie_0174,similar_users,Mobile,v1.4,5.0,2025-09-18,176.0,4.0,37.9,0.3333333333333333,0.0,search_000272,classic movies,Laptop,USA,3.0,2024-06-25,negative,0.339,1.0,0.0,2.0,4.0,review_008288,movie_0639,Mobile,"Boring storyline, couldn't finish watching.",1.0
user_04927,fallison@example.net,Paul,Zuniga,70.0,Male,USA,Missouri,West Amandahaven,Premium+,2023-09-05,19.46,Desktop,3.0,2023-02-20 07:42:39.241717,0,2025-12-26,922.2,51.054545454545455,0.2857142857142857,4.333333333333333,2010.7142857142858,1132.0,7.128571428571428,3706929.5,18364526.666666668,8.0,66.0,0.2857142857142857,0.35714285714285715,session_089332,movie_0896,Desktop,completed,HD,USA,Dark Princess,Movie,Comedy,Crime,NC-17,English,USA,2023-09-30,14,2025-10-10,evening,0.6496666666666667,0.0,10.666666666666666,rec_007083,movie_0040,genre_based,Mobile,v1.3,6.0,2025-01-07,126.0,8.0,24.299999999999997,0.0,0.0,search_006493,christmas movies,Smart TV,Canada,2.0,2025-08-29,neutral,0.504,3.0,0.6666666666666666,3.0,12.0,review_001190,movie_0483,Smart TV,Decent watch but forgettable.,3.0
user_04928,lyonserin@example.net,Nancy,Marks,42.0,Male,Canada,Saskatchewan,South Edwardland,Premium,2024-02-15,0.72,Mobile,1.0,2023-10-29 07:49:04.287403,1,2025-08-28,171.2,34.4125,0.0,,2006.5,648.0,7.257142857142857,7936637.0,16977476.0,3.0,38.0,0.5,0.25,session_090682,movie_0964,Tablet,stopped,4K,USA,Journey Empire,Movie,Crime,Documentary,TV-Y,English,Canada,2022-11-22,8,2025-11-19,morning,0.312,0.0,17.6,rec_046638,movie_0174,genre_based,Tablet,v1.4,5.0,2025-05-01,180.0,4.5,38.7,0.3333333333333333,0.6666666666666666,search_001922,classic movies,Smart TV,USA,3.0,2025-11-26,positive,0.671,5.0,1.0,3.0,5.0,review_005929,movie_0708,Mobile,,1.0
user_04929,kingteresa@example.org,Marvin,Fernandez,51.0,,USA,California,East Coreyville,Premium,2022-08-11,7.82,Smart TV,6.0,2024-04-30 11:54:44.370168,0,2025-12-27,935.3,60.050000000000004,0.21428571428571427,,2010.7857142857142,1172.0,6.990909090909091,6304314.75,19909423.0,7.666666666666667,116.0,0.14285714285714285,0.21428571428571427,session_002912,movie_0001,Laptop,stopped,4K,USA,A Quest,Movie,Adventure,Action,G,English,USA,2020-09-07,14,2025-11-29,night,0.45933333333333337,0.0,10.333333333333334,rec_004134,movie_0269,similar_users,Mobile,v1.2,6.0,2025-12-30,206.0,4.0,82.1,0.0,0.3333333333333333,search_010428,animated shows,Laptop,USA,3.0,2025-08-13,positive,0.602,3.5,0.5,8.0,14.0,review_000923,movie_0181,Laptop,Has its moments but overall average.,2.0
user_04930,yprice@example.com,Patricia,Wilkinson,47.0,Female,USA,Indiana,Beardview,Premium,2025-06-16,37.23,Mobile,2.0,2023-03-06 12:33:30.499516,0,2025-11-11,292.3,61.77777777777778,0.18181818181818182,3.0,2005.6363636363637,993.0,5.9799999999999995,9922105.166666666,92687209.0,6.25,62.5,0.45454545454545453,0.09090909090909091,session_012459,movie_0611,Smart TV,completed,HD,USA,Big Adventure,Movie,Crime,Documentary,TV-Y,English,USA,2022-11-22,11,2025-09-07,night,0.6073333333333334,0.16666666666666666,7.166666666666667,rec_003422,movie_0102,personalized,Smart TV,v1.2,6.0,2025-12-06,157.0,,68.9,0.0,0.3333333333333333,search_016036,classic movies,Tablet,USA,3.0,2024-04-05,positive,0.76,5.0,1.0,5.0,7.0,review_004422,movie_0596,Tablet,Fantastic cinematography and plot twists.,1.0
user_04931,gilbertjoseph@example.net,Randy,Davis,,Female,USA,North Carolina,Davilafort,Basic,2024-01-20,22.36,Smart TV,4.0,2024-12-29 11:12:35.464468,0,2025-12-27,707.2,49.19230769230769,0.3125,3.6666666666666665,2004.25,1480.0,5.253846153846154,41852584.666666664,134049226.25,4.875,85.375,0.1875,0.3125,session_025780,movie_0996,Tablet,paused,HD,USA,Secret Mission,TV Series,Mystery,Animation,NC-17,English,USA,2021-05-28,16,2025-12-17,night,0.77825,0.2,13.0,rec_002054,movie_0253,trending,Mobile,v1.3,5.0,2025-10-19,63.0,7.0,15.2,0.0,1.0,search_007727,travel documentaries,Smart TV,USA,1.0,2024-09-23,positive,0.916,5.0,1.0,1.0,4.0,review_006485,movie_0343,Smart TV,This movie exceeded my expectations.,1.0
user_04932,jerry23@example.net,Michael,Washington,23.0,Male,USA,Virginia,Jacksonville,Standard,2024-12-23,23.27,Desktop,2.0,2024-03-09 22:49:26.848325,0,2025-06-05,801.4,50.18571428571429,0.2857142857142857,3.0,2001.857142857143,1130.0,6.054545454545454,4233417.0,146982292.5,8.714285714285714,95.85714285714286,0.21428571428571427,0.14285714285714285,session_063903,movie_0412,Desktop,stopped,4K,USA,Princess Adventure,Movie,Comedy,War,R,English,USA,2025-01-13,14,2025-09-11,night,0.60125,0.25,10.0,rec_001973,movie_0030,genre_based,Laptop,v1.2,4.0,2025-07-14,188.0,3.0,53.6,0.0,0.0,search_015965,animated shows,Laptop,USA,3.0,2025-03-16,positive,0.723,2.5,0.5,6.0,14.0,review_012745,movie_0200,Mobile,Amazing show! Couldn't stop watching.,2.0
user_04933,katherine60@example.com,Angela,Chavez,40.0,Male,USA,Tennessee,East Cassandraview,Basic,2025-05-04,17.31,Smart TV,2.0,2022-11-14 18:52:48.642686,0,2025-10-24,497.7,51.31,0.3333333333333333,3.8,2009.25,1128.0,6.6125,8582970.6,45048870.5,14.0,96.33333333333333,0.4166666666666667,0.08333333333333333,session_083567,movie_0469,Mobile,completed,4K,USA,Hero Empire,Movie,Animation,Mystery,TV-Y,English,USA,2020-12-27,12,2025-10-30,night,0.79675,0.0,12.75,rec_010153,movie_0368,genre_based,Mobile,v1.4,4.0,2025-03-19,124.0,8.0,154.6,0.0,0.25,search_014213,movies like stranger things,Laptop,USA,4.0,2025-11-14,positive,0.753,4.0,1.0,0.0,5.0,review_003570,movie_0371,Laptop,Perfect blend of drama and action.,1.0
user_04934,denise80@example.com,Mary,Harper,44.0,Male,USA,Texas,North Stephanie,Basic,2024-07-02,18.07,Gaming Console,3.0,2024-05-17 02:00:19.854580,0,2025-08-17,427.7,55.9,0.2857142857142857,2.0,2004.7142857142858,380.0,6.366666666666667,5467759.0,738634327.0,8.333333333333334,126.0,0.14285714285714285,0.14285714285714285,session_004090,movie_0077,Laptop,started,4K,USA,Bright Mystery,Movie,Comedy,History,PG-13,English,USA,2020-10-22,7,2025-09-09,night,0.5054000000000001,0.16666666666666666,15.0,rec_039345,movie_0169,new_releases,Smart TV,v1.4,6.0,2025-06-16,45.0,,4.9,1.0,0.0,search_011799,romantic comedies,Tablet,Canada,1.0,,,,,,,,,,,,
user_04935,pamelarodriguez@example.com,Kristine,Hunter,24.0,Male,Canada,Quebec,Monicatown,Standard,2025-07-14,11.61,Mobile,,2023-06-26 23:31:41.531147,0,2025-12-21,699.5,51.38,0.26666666666666666,4.0,2005.6,1351.0,6.3,23202371.8,7511910.8,8.5,158.75,0.13333333333333333,0.06666666666666667,session_006716,movie_0079,Desktop,paused,HD,USA,Adventure Quest,Movie,Action,Drama,TV-Y7,English,USA,2020-12-09,15,2025-07-08,morning,0.43183333333333335,0.0,8.333333333333334,rec_006489,movie_0022,new_releases,Smart TV,v1.4,6.0,,,,,,,,,,,,2025-09-08,neutral,0.56,3.0,1.0,1.0,7.0,review_012907,movie_0857,Tablet,Could have been better.,1.0
